group,X1,X2,X3,X4,X5,X6,X7,X8
D,-0.6096476366587023,-1.0754515517925864,-0.7384617395181166,-1.0152070596265041,2.273206269764055,1.5892805272937593,0.44793144355219056,-0.7747752497587527
A,-1.7108634411516828,0.49504185300150305,0.9482897759250796,-1.331883571091823,-2.3598619554932014,-2.295757858152127,-0.9368959753459639,-0.06791471226847455
D,0.010731320806355527,-0.02339138098992538,-1.5658407806291674,-3.228549550329604,1.7114067990587483,0.8665455896466998,1.0632699620283508,2.605962105264946
A,-0.9719868515955494,-0.8307657130163516,-0.4095580695106964,1.25679466333939,1.1257718457507808,-0.8909931134095115,0.5791120843322775,0.18358877893160808
E,0.8953845032095529,2.696312641490243,0.6682569593581199,2.6304760900376842,1.304021866957449,1.9093822128005975,-0.39284774408167983,-1.7750465572912462
F,1.1099553053950115,1.7509105575114257,0.040780875685033635,-1.1498210511761244,-3.601938150360568,-2.581659502906696,-0.13173711324895132,-0.972978517200245
B,2.6678060001857697,0.28091109721552443,1.4381239089885143,-0.48026806880057465,0.8930331258505396,3.001511359805721,0.14329561670995472,-0.7696583999795341
A,-3.9458347395570823,-3.5680681933268374,-0.19894590627594191,2.037301619482082,0.4756012820572513,-2.4324397271732634,-0.9872082037589514,1.0463115782458177
B,2.394304011807219,-0.943950047901355,-1.6913984408008167,-1.1284286230225338,-0.5035086839538068,0.33222654049274497,0.7487505737238194,-1.05795482066141
B,2.1221133171747906,0.6471391262187121,1.316426824130691,0.23202979161721465,-0.063065580661789,0.5571470253704843,0.9197012788404819,-0.8998192697334493
E,0.5245824070022591,0.7097199008838291,-0.38301904442887347,1.264179145948501,2.608649537959803,0.8902855976948806,0.3095304552812196,-0.5121497707480291
B,3.1215135425702245,-1.1945670730987232,0.7221621041701889,0.4652322431505207,0.6293392753626186,1.8929717290183041,-1.3092922306101937,-2.013706643814217
C,0.4742798881524384,1.8779881492781705,2.4967413195910653,2.6663975664749797,0.050403701650325816,0.08452549727290498,-0.35425515506057403,-1.2809620566738977
B,0.38761513821539295,-2.7753696087711948,-0.539214216911938,-0.8095049173713539,-0.3086747174751945,0.8492745961057908,0.30805547630322927,1.1498766898666117
F,-0.8739452080463526,0.3347391723014624,-0.8466585137714653,-1.4364647615773156,-1.1619917503890733,-1.2524909760161334,-0.8488831376236765,-3.7385997631042107
A,-2.9747220391589404,-1.662086635122236,-1.86660981911826,-1.1359112430129412,-1.886400218062429,-2.2186799819272522,-0.31021411499254503,0.4168638707395519
F,-1.1332393977055417,-2.0890950658310636,-1.4328740153901036,-1.9314510832458438,-2.8624848652167714,-2.487397385026027,0.23428145043303472,-0.7730161503942794
F,-2.3746088810295083,-0.17173851759213554,0.05882368662884642,1.5556940050388004,-2.298493228469604,-4.763844249946641,-1.3608421602489045,-1.953410036241333
D,-0.5079624630865357,1.1881952783950696,-1.8351498108974318,0.005703701053925814,-0.713811935999892,0.9573845771033941,0.5587116566117877,1.0473635207457428
E,2.264863298879056,1.0150849522439298,-0.5651467013817183,0.30187003805321666,1.4584419066913727,1.664380960209824,-0.3976454140951976,-1.8555739100398139
A,-3.279290031251948,-1.131198135781737,-0.6729185088222376,-1.7941737926766719,0.05915675761264183,0.08443290572884748,-1.0466065412200118,0.19080896143306758
C,0.7186402943548216,4.5356544961321905,2.4348526092282237,-0.6589768520407513,-1.3247350797802238,0.02765302821973864,0.03366322429920798,0.14788261236351025
C,-0.6323074969718118,1.4623742498879355,-0.23782051949816263,-1.8367777155411993,-1.1528760027016074,-1.0305311059624753,-0.39748837768242973,-0.30073041758159713
E,2.2964294386323534,0.4544877396900189,-0.48008479015562483,0.6246199122119811,1.0465178293707789,0.33517794203365303,-1.196741058094016,0.20104064312323944
C,-1.0384972772383365,0.016004399421534643,0.06407339584408156,-1.2227717815732209,-0.1529364372921442,0.3189076840174193,-0.7236538741098011,-1.3580974018811927
C,-0.6848025723503044,2.264112206264063,2.4664211627765837,0.2756782699290765,-0.1704300105831722,1.167209173022761,2.163439384420295,1.4242966648788016
B,2.3978046445940953,-1.5720575076986325,0.5263465879481217,-0.24183548615338316,0.41846086250213654,-0.03553610975469579,0.3270283748601387,0.07166361703828417
B,2.426113680012546,-1.8194262416659046,0.7654502655751901,0.8286516177566136,0.65307356505791,-0.025348285546408,-0.2727289666248966,-0.8324632416487001
D,0.894034337880953,0.6074904453753849,-2.7633059203345276,-3.2453632817814126,-0.45240981370004385,-1.175361390016581,0.6197435530988503,0.0581561592948593
F,1.3754508525363809,2.3253210772572377,0.8968344507247868,0.3981146931186891,-0.3187143463240807,-1.0911033171338365,0.4987536727070164,1.1578976255115347
E,1.190360549310256,0.10354236076354556,0.35994340960195625,0.8237663072950152,2.7939580175130887,2.2422462674914203,-0.23242762634834652,0.3906818777382771
E,0.5219601361194093,-0.9264368303693054,-2.6930569486331946,-1.7548625810277478,0.29136939567913855,-0.4333325152740921,0.35239499721356554,-0.3562497332845129
C,-0.827248147564329,1.5954718235368204,2.1498776598191744,0.003313921648010254,0.35730123817891685,1.0121737546089715,-0.778561021776303,-0.10067175876185125
A,-1.8049729230092384,-0.11126667658227385,0.21067928350026405,1.4063604648712804,1.0697648004795208,0.5903833824464357,1.3752484734702835,0.814394810200519
F,0.036980301387902426,0.18286344997381732,1.2784294007593509,1.5301536423040922,-0.7503141105175206,-2.6307137611455644,-0.38593213163485324,0.08699209773306249
B,0.8315233792605685,-1.509716144253649,0.6846193481142145,1.490414789030292,-0.10783174447549826,0.36009774355889607,0.4211167464801742,-0.2730721337379529
C,-1.5137058280390467,-1.603692574555717,0.12391235261668587,1.6616623765011753,0.5499731331399772,-0.7228948765124381,0.29596759870451084,-0.7795488304709834
F,-0.31933927693263386,-0.7085767183578651,-0.7774204551096595,-0.7505250873425596,-1.0980988091123502,-1.4070492446082263,1.6305295177574388,2.073135968975397
D,-0.2627075955752226,-1.1255162752534533,-2.2855719171589794,-2.3882389078559267,0.3258283183439523,0.1496416355829956,0.736572307917252,-2.011442897471568
F,-0.027748635652247333,0.2772752214555879,-0.16291291477492043,-3.6952390052335935,-3.0539354358617388,-1.2291389706060227,-1.8936190448496613,-2.979855008796698
F,-0.5272752564554366,2.6056324458403584,1.0264223932734873,1.0530629887156366,-0.47220547107469946,-1.1171029750598205,0.6104038715280087,-0.31071630317824084
D,1.5455949981004378,1.8559024251331415,-0.03611379247991797,0.377268159352109,2.622330504397514,-0.14609175095509325,0.6964057761670879,-2.92853198956583
D,0.25218611507501965,1.822515224158334,-1.3784473252434877,-1.6167775788888246,0.5814502986205985,-0.20621729179596246,-0.1270663524414094,-0.5543447522528329
D,0.47802916259739364,-0.02918531741375857,-0.5762453269689063,-0.8354899681145871,2.3267942748098864,-0.8104108338781043,-0.19649221722108046,-0.9242737461730886
F,-0.6286582138743778,-0.5201792857033734,-1.6196171411204832,-1.856714832823673,-0.9093000790241229,-0.9918834619601358,-0.29080604707797175,-0.7874769139213651
F,-0.6187566523306418,3.1481210988706056,0.6863892737144742,-1.9093645167156645,-3.7463993255100108,-2.972535123269391,-0.5574853775427423,-1.0951139155609297
F,0.026682842638618753,0.4816608527000998,-0.10133929466804267,0.0657457449237388,-2.0935677914295248,-3.563169349250268,-0.0991724810036747,-2.592624485926235
B,1.3570974048381081,-2.0311985589074983,0.8054806268350875,0.8740553900517607,2.288946257375528,2.280242438635404,0.9518606760482948,-0.1316138466780809
D,0.4707995057139972,-0.40066420774019385,-1.5273132084838899,0.4431590727114547,0.4467890297279483,1.626319972940086,0.5008599214792651,0.8537342549897439
A,-3.760197176443443,-4.113864147866972,-0.9445666413822582,0.3441557940691987,-0.4372554618815673,-2.4061330368861764,0.8270078536338508,1.0597025100836526
F,-2.406905251655076,-0.32570955845878036,-0.006794476881876066,0.8019438211602123,-0.6253782490932244,-0.3813244536776246,0.6687063007266332,-0.46625504541427787
D,0.5887014727910577,1.6383360073158002,-2.629593325635625,-2.062603930351287,0.2366890502919281,-0.17214273880939474,-0.201093941037652,0.11444407785218208
A,-2.307474145988492,-1.9751343750536092,-0.5816469305365426,-0.6785921076063526,-1.6219837228510028,-0.2680502970617342,1.0865488327016724,-0.022299266660673722
F,-1.1596728629445594,1.9255748434057018,-0.6633025551583862,-0.17398856431612394,-1.5714350217041966,-2.0982968068367294,-0.9324910568937866,-0.4815570696898319
B,3.4419112488375427,0.9526864391790006,1.8744646560506169,3.0148994197180023,1.195672404252749,0.7929157830431016,-0.4868335626740586,0.5031312582343802
F,1.3772103465646188,2.646138730268607,-1.5193613277722247,-0.9836870550756087,-4.293673466730989,-2.722154957811791,0.11468079778926188,-0.12261468333989023
F,0.04562637871600428,0.446765381465887,-1.0043042321328097,-3.9315166240904116,-3.3460288624001855,-4.047682823569172,-0.944625542153638,-1.1411540026114542
C,-1.2204448375272579,0.009255086716134509,0.3559373305872888,0.5510561021608918,0.35808543140959087,-1.6699689066661785,0.09584565378359577,-1.6885788837761222
A,-1.588127323680868,0.01167636476060463,1.31226061740642,-1.7544911915718164,0.6503917834476649,-1.0115699403223783,-0.06398261257019003,-0.0924653481107913
D,-0.8740384289603342,-1.5772011585045609,-2.969878668456013,-2.0062103983493276,0.4254098490168273,-0.010176481860080171,1.502507200604166,2.4069091930683864
C,-0.3593107210262959,2.8241795647946617,1.2663588210044145,-0.2708515639654996,-1.4305513633800744,-0.7280195418742,0.48280691199679615,-2.2128940061335634
F,0.42217791680411765,1.243181086454414,0.46844432720652784,1.3097718247914902,0.6832099485387819,0.7151462095495882,-0.26576265261280707,-0.46870048708015455
D,0.09038983235067061,-0.5231389735844798,-2.923577422385341,-1.744697491544303,0.28068076865036873,0.008644177129826403,0.108603357086064,0.9771687731660623
D,0.2270357848214296,-1.1144227702813616,-0.5341543101793287,-1.4082360583802045,0.6058670542854934,-1.8895103839503784,1.49505567443595,1.43020061720767
